Cobertura,Satellite,date,Mean_NDVI
Suelo desprovisto,Sentinel,2019-07-17,0.21207489833777676
Suelo desprovisto,Sentinel,2019-08-02,0.240014939459729
Suelo desprovisto,Sentinel,2019-08-18,0.24859045053953327
Suelo desprovisto,Sentinel,2019-09-03,0.21955431322022698
Suelo desprovisto,Sentinel,2019-09-19,0.21790236143372055
Suelo desprovisto,Sentinel,2019-10-05,0.19520556251861299
Suelo desprovisto,Sentinel,2019-10-21,0.188568469344466
Suelo desprovisto,Sentinel,2019-11-05,0.17286787614016233
Suelo desprovisto,Sentinel,2019-11-21,0.17818677240712144
Suelo desprovisto,Sentinel,2019-12-07,0.1737999610763926
Suelo desprovisto,Sentinel,2019-12-23,0.16737271961905678
Suelo desprovisto,Sentinel,2020-01-08,0.1552317889442276
Suelo desprovisto,Sentinel,2020-01-24,0.15881090818367524
Suelo desprovisto,Sentinel,2020-02-09,0.15941394400771697
Suelo desprovisto,Sentinel,2020-02-25,0.15682070677217472
Suelo desprovisto,Sentinel,2020-03-11,0.16679994165816547
Suelo desprovisto,Sentinel,2020-03-27,0.18389171917490318
Suelo desprovisto,Sentinel,2020-04-12,0.20098349669164092
Suelo desprovisto,Sentinel,2020-04-28,0.1826622504674137
Suelo desprovisto,Sentinel,2020-05-14,0.20802745850279206
Suelo desprovisto,Sentinel,2020-05-30,0.15609609919443088
Suelo desprovisto,Sentinel,2020-06-15,0.16743696249060958
Suelo desprovisto,Sentinel,2020-06-30,0.03390967223706735
Suelo desprovisto,Sentinel,2020-07-16,0.013057299087396342
Suelo desprovisto,Sentinel,2020-08-01,0.12030933315725287
Suelo desprovisto,Sentinel,2020-08-17,0.13884106844393795
Suelo desprovisto,Sentinel,2020-09-02,0.15438082356231528
Suelo desprovisto,Sentinel,2020-09-18,0.1854466604411236
Suelo desprovisto,Sentinel,2020-10-04,0.20005174115873
Suelo desprovisto,Sentinel,2020-10-20,0.1967301608706114
Suelo desprovisto,Sentinel,2020-11-04,0.19492223111662504
Suelo desprovisto,Sentinel,2020-11-20,0.19761083516079953
Suelo desprovisto,Sentinel,2020-12-06,0.19858619648322245
Suelo desprovisto,Sentinel,2020-12-22,0.18519453376266196
Suelo desprovisto,Sentinel,2021-01-07,0.19566561846071678
Suelo desprovisto,Sentinel,2021-01-08,0.18728348722296878
Suelo desprovisto,Sentinel,2021-01-24,0.2060149653807061
Suelo desprovisto,Sentinel,2021-02-09,0.20933299815714382
Suelo desprovisto,Sentinel,2021-02-25,0.2126510309335815
Suelo desprovisto,Sentinel,2021-03-12,0.20354413575967878
Suelo desprovisto,Sentinel,2021-03-28,0.22846783066033552
Suelo desprovisto,Sentinel,2021-04-13,0.23637863513220175
Suelo desprovisto,Sentinel,2021-04-29,0.2370324506571176
Suelo desprovisto,Sentinel,2021-05-15,0.10807948272068738
Suelo desprovisto,Sentinel,2021-05-31,0.2827379787943859
Suelo desprovisto,Sentinel,2021-06-16,0.3289135185213875
Suelo desprovisto,Sentinel,2021-07-01,0.22573261977601958
Suelo desprovisto,Sentinel,2021-07-17,0.2619334508980078
Suelo desprovisto,Sentinel,2021-08-02,0.27640508289811955
Suelo desprovisto,Sentinel,2021-08-18,0.23616948606108443
Suelo desprovisto,Sentinel,2021-09-03,0.22623680247456043
Suelo desprovisto,Sentinel,2021-09-19,0.21301312257694435
Suelo desprovisto,Sentinel,2021-10-05,0.21155114647855297
Suelo desprovisto,Sentinel,2021-10-21,0.21521722830304704
Suelo desprovisto,Sentinel,2021-11-05,0.20763752254947354
Suelo desprovisto,Sentinel,2021-11-21,0.20804368023784453
Suelo desprovisto,Sentinel,2021-12-07,0.19517634171718792
Suelo desprovisto,Sentinel,2021-12-23,0.1904936402013338
Suelo desprovisto,Sentinel,2022-01-08,0.1799543112881247
Suelo desprovisto,Sentinel,2022-01-24,0.18333690424100954
Suelo desprovisto,Sentinel,2022-02-09,0.1776734329461811
Suelo desprovisto,Sentinel,2022-02-25,0.17808074199368754
Suelo desprovisto,Sentinel,2022-03-12,0.1887595107778095
Suelo desprovisto,Sentinel,2022-03-28,0.19218963226220673
Suelo desprovisto,Sentinel,2022-04-13,0.19114415044575786
Suelo desprovisto,Sentinel,2022-04-29,0.22177958013891225
Suelo desprovisto,Sentinel,2022-05-15,0.20872656816271795
Suelo desprovisto,Sentinel,2022-05-31,0.12192212288441814
Suelo desprovisto,Sentinel,2022-06-16,0.23073681321262643
Suelo desprovisto,Sentinel,2022-07-01,0.1624271588027658
Suelo desprovisto,Sentinel,2022-07-17,0.11189023578414606
Suelo desprovisto,Sentinel,2022-08-02,0.3907044497956898
Suelo desprovisto,Sentinel,2022-08-18,0.2290407952893472
Suelo desprovisto,Sentinel,2022-09-03,0.21483685198573851
Suelo desprovisto,Sentinel,2022-09-19,0.20987292322151113
Suelo desprovisto,Sentinel,2022-10-05,0.21929187923225837
Suelo desprovisto,Sentinel,2022-10-21,0.20508620657875284
Suelo desprovisto,Sentinel,2022-11-05,0.20588317990364485
Suelo desprovisto,Sentinel,2022-11-21,0.20668015322853683
Suelo desprovisto,Sentinel,2022-12-07,0.20208212858048472
Suelo desprovisto,Sentinel,2022-12-23,0.20043498931636702
Suelo desprovisto,Sentinel,2023-01-08,0.19754869182888596
Suelo desprovisto,Sentinel,2023-01-24,0.18696269435773177
Suelo desprovisto,Sentinel,2023-02-09,0.23666635489691287
Suelo desprovisto,Sentinel,2023-02-25,0.18110323555666588
Suelo desprovisto,Sentinel,2023-03-12,0.18398574813207144
Suelo desprovisto,Sentinel,2023-03-28,0.18276973685184747
Suelo desprovisto,Sentinel,2023-04-13,0.2368894676155588
Suelo desprovisto,Sentinel,2023-04-29,0.20834148852304132
Suelo desprovisto,Sentinel,2023-05-15,0.20704397074361797
Suelo desprovisto,Sentinel,2023-05-31,0.24728776891818297
Suelo desprovisto,Sentinel,2023-06-16,0.19114783788561712
Suelo desprovisto,Sentinel,2023-07-01,0.10529557357029817
Suelo desprovisto,Sentinel,2023-07-17,0.1458140863691417
Suelo desprovisto,Sentinel,2023-08-02,0.22652662460511847
Suelo desprovisto,Sentinel,2023-08-18,0.19286919011894393
Suelo desprovisto,Sentinel,2023-09-03,0.19396558234466854
Suelo desprovisto,Sentinel,2023-09-19,0.19506197457039315
Suelo desprovisto,Sentinel,2023-10-05,0.2291836197983383
Suelo desprovisto,Sentinel,2023-10-21,0.23928020546366832
Suelo desprovisto,Sentinel,2023-11-05,0.04010809542590735
Suelo desprovisto,Sentinel,2023-11-21,0.24273951745231295
Suelo desprovisto,Sentinel,2023-12-07,0.24477828396624723
Suelo desprovisto,Sentinel,2023-12-23,0.24103233079116773
Suelo desprovisto,Sentinel,2024-01-08,0.23274737728882527
Suelo desprovisto,Sentinel,2024-01-24,0.21734664755229374
Suelo desprovisto,Sentinel,2024-02-09,0.21049241975009955
Suelo desprovisto,Sentinel,2024-02-25,0.2171648090436021
Suelo desprovisto,Sentinel,2024-03-11,0.21773760163367117
Suelo desprovisto,Sentinel,2024-03-27,0.22444078579139679
Suelo desprovisto,Sentinel,2024-04-12,0.23375048012425784
Suelo desprovisto,Sentinel,2024-04-28,0.13092464430190193
Suelo desprovisto,Sentinel,2024-05-14,0.1168922901275261
Suelo desprovisto,Sentinel,2024-05-30,0.18027373747162231
Suelo desprovisto,Sentinel,2024-06-15,0.06122582765011459
Suelo desprovisto,Sentinel,2024-06-30,0.08484541747751444
Suelo desprovisto,Sentinel,2024-07-16,0.10846500730491429
Suelo desprovisto,Sentinel,2024-08-01,0.10180900399599671
Suelo desprovisto,Sentinel,2024-08-17,0.05454819703770776
Suelo desprovisto,Sentinel,2024-09-02,0.16619352210791166
Suelo desprovisto,Sentinel,2024-09-18,0.1975423697063567
Suelo desprovisto,Sentinel,2024-10-04,0.20736934753089606
Suelo desprovisto,Sentinel,2024-10-20,0.22354596810978986
Suelo desprovisto,Sentinel,2024-11-04,0.2335869330111002
Suelo desprovisto,Sentinel,2024-11-20,0.22942388747422282
Suelo desprovisto,Sentinel,2024-12-06,0.23039473252376982
Suelo desprovisto,Sentinel,2024-12-22,0.2216541062044938
